"","X","Y","OBJECTID","stop_id","stop_code","stop_name","stop_desc","platform_code","platform_name","stop_lat","stop_lon","zone_id","stop_address","stop_url","level_id","location_type","parent_station","wheelchair_boarding","municipality","on_street","at_street","vehicle_type","Sidewalk_Width__ft_","Accessibility_Score","Sidewalk_Condition","Sidewalk_Material","Current_Shelter","Routes","Municipality_1","Neighborhood","created_user","created_date","last_edited_user","last_edited_date"
"297",-71.0752989998947,42.3471959999305,647247,"NEC-2276-02",NA,"Back Bay","Back Bay - Commuter Rail - Track 2",2,"Commuter Rail - Track 2",42.347196,-71.075299,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-bbsta","level_-1_cr_platform",0,"place-bbsta",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"298",-71.0753120004782,42.3472829999621,647248,"NEC-2276-03",NA,"Back Bay","Back Bay - Commuter Rail - Track 3",3,"Commuter Rail - Track 3",42.347283,-71.075312,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-bbsta","level_-1_cr_platform",0,"place-bbsta",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"299",-71.0753929998556,42.3475899998009,647249,"WML-0012-05",NA,"Back Bay","Back Bay - Commuter Rail - Track 5",5,"Commuter Rail - Track 5",42.34759,-71.075393,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-bbsta","level_-1_cr_platform",0,"place-bbsta",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"300",-71.0753929998556,42.3475899998009,647250,"WML-0012-07",NA,"Back Bay","Back Bay - Commuter Rail - Track 7",7,"Commuter Rail - Track 7",42.34759,-71.075393,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-bbsta","level_-1_cr_platform",0,"place-bbsta",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"301",-71.0010530003968,42.2099589997823,647323,"MM-0109",NA,"Braintree","Braintree - Commuter Rail",NA,"Commuter Rail",42.209959,-71.001053,"CR-zone-2",NA,"https://www.mbta.com/stops/place-brntn","level_1_cr_platform",0,"place-brntn",1,"Braintree",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"302",-71.0011380003221,42.207854000033,647324,"MM-0109-CS",NA,"Braintree","Braintree - Commuter Rail - Track 2",2,"Commuter Rail - Track 2",42.207854,-71.001138,"CR-zone-2",NA,"https://www.mbta.com/stops/place-brntn","level_1_cr_platform",0,"place-brntn",1,"Braintree",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"303",-71.0011380003221,42.207854000033,647325,"MM-0109-S",NA,"Braintree","Braintree - Commuter Rail - Track 1",1,"Commuter Rail - Track 1",42.207854,-71.001138,"CR-zone-2",NA,"https://www.mbta.com/stops/place-brntn","level_1_cr_platform",0,"place-brntn",1,"Braintree",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"304",-71.0422899996491,42.3972219995985,647368,"ER-0046",NA,"Chelsea","Chelsea - Commuter Rail",NA,"Commuter Rail",42.397222,-71.04229,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-chels","level_0_cr_platform",0,"place-chels",1,"Chelsea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"305",-71.0422899996491,42.3972219995985,647369,"ER-0046-01",NA,"Chelsea","Chelsea - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.397222,-71.04229,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-chels","level_0_cr_platform",0,"place-chels",1,"Chelsea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"306",-71.0424089998159,42.3973360004224,647370,"ER-0046-02",NA,"Chelsea","Chelsea - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.397336,-71.042409,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-chels","level_0_cr_platform",0,"place-chels",1,"Chelsea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"307",-71.1136859994271,42.3005220001022,647494,"NEC-2237",NA,"Forest Hills","Forest Hills - Commuter Rail",NA,"Commuter Rail",42.300522,-71.113686,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-forhl","level_-1_cr_platform",0,"place-forhl",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"308",-71.1136860006013,42.3005230003385,647495,"NEC-2237-03",NA,"Forest Hills","Forest Hills - Commuter Rail - Track 3",3,"Commuter Rail - Track 3",42.300523,-71.113686,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-forhl","level_-1_cr_platform",0,"place-forhl",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"309",-71.1136860006013,42.3005230003385,647496,"NEC-2237-05",NA,"Forest Hills","Forest Hills - Commuter Rail - Track 5",5,"Commuter Rail - Track 5",42.300523,-71.113686,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-forhl","level_-1_cr_platform",0,"place-forhl",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"310",-71.0523909998273,42.3206849995818,647558,"MM-0023-S",NA,"JFK/UMass","JFK/UMass - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.320685,-71.052391,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-jfk","level_0.5_cr_platform",0,"place-jfk",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"311",-71.0741099994471,42.4266319997228,647644,"WR-0045-S",NA,"Malden Center","Malden Center - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.426632,-71.07411,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-mlmnl","level_1_cr_platform",0,"place-mlmnl",1,"Malden",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"312",-71.062325999608,42.3664169997231,647677,"BNT-0000",NA,"North Station","North Station - Commuter Rail",NA,"Commuter Rail",42.366417,-71.062326,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"313",-71.0628289993969,42.3664930001016,647678,"BNT-0000-01",NA,"North Station","North Station - Commuter Rail - Track 1",1,"Commuter Rail - Track 1",42.366493,-71.062829,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"314",-71.0628289993969,42.3664930001016,647679,"BNT-0000-02",NA,"North Station","North Station - Commuter Rail - Track 2",2,"Commuter Rail - Track 2",42.366493,-71.062829,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"315",-71.0627299995432,42.3665350003813,647680,"BNT-0000-03",NA,"North Station","North Station - Commuter Rail - Track 3",3,"Commuter Rail - Track 3",42.366535,-71.06273,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"316",-71.0627299995432,42.3665350003813,647681,"BNT-0000-04",NA,"North Station","North Station - Commuter Rail - Track 4",4,"Commuter Rail - Track 4",42.366535,-71.06273,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"317",-71.0626010000802,42.3666179999928,647682,"BNT-0000-05",NA,"North Station","North Station - Commuter Rail - Track 5",5,"Commuter Rail - Track 5",42.366618,-71.062601,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"318",-71.0626010000802,42.3666179999928,647683,"BNT-0000-06",NA,"North Station","North Station - Commuter Rail - Track 6",6,"Commuter Rail - Track 6",42.366618,-71.062601,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"319",-71.062474999883,42.3666869996717,647684,"BNT-0000-07",NA,"North Station","North Station - Commuter Rail - Track 7",7,"Commuter Rail - Track 7",42.366687,-71.062475,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"320",-71.062474999883,42.3666869996717,647685,"BNT-0000-08",NA,"North Station","North Station - Commuter Rail - Track 8",8,"Commuter Rail - Track 8",42.366687,-71.062475,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"321",-71.0623649998459,42.3667609999766,647686,"BNT-0000-09",NA,"North Station","North Station - Commuter Rail - Track 9",9,"Commuter Rail - Track 9",42.366761,-71.062365,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"322",-71.0623649998459,42.3667609999766,647687,"BNT-0000-10",NA,"North Station","North Station - Commuter Rail - Track 10",10,"Commuter Rail - Track 10",42.366761,-71.062365,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-north","level_0_cr_platform",0,"place-north",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"323",-71.0707050001827,42.4377310001222,647713,"WR-0053-S",NA,"Oak Grove","Oak Grove - Commuter Rail",NA,"Commuter Rail",42.437731,-71.070705,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-ogmnl","level_0_cr_platform",0,"place-ogmnl",1,"Malden",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"324",-71.1191479997903,42.3884010000166,647746,"FR-0034",NA,"Porter","Porter - Commuter Rail",NA,"Commuter Rail",42.388401,-71.119148,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-portr","level_-1_cr_platform",0,"place-portr",1,"Cambridge",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"325",-71.1191490004468,42.388400000415,647747,"FR-0034-01",NA,"Porter","Porter - Commuter Rail - Track 1 (Outbound)",1,"Commuter Rail - Track 1 (Outbound)",42.3884,-71.119149,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-portr","level_-1_cr_platform",0,"place-portr",1,"Cambridge",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"326",-71.1191490004468,42.388400000415,647748,"FR-0034-02",NA,"Porter","Porter - Commuter Rail - Track 2 (Boston)",2,"Commuter Rail - Track 2 (Boston)",42.3884,-71.119149,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-portr","level_-1_cr_platform",0,"place-portr",1,"Cambridge",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"327",-71.0054089995668,42.2518089999723,647773,"MM-0079-S",NA,"Quincy Center","Quincy Center - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.251809,-71.005409,"CR-zone-1",NA,"https://www.mbta.com/stops/place-qnctr","level_-1_cr_platform",0,"place-qnctr",1,"Quincy",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"328",-71.08920799978,42.3366080000167,647809,"NEC-2265",NA,"Ruggles","Ruggles - Commuter Rail",NA,"Commuter Rail",42.336608,-71.089208,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-rugg","level_0_cr_platform",0,"place-rugg",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"329",-71.0895169998098,42.3363390003501,647810,"NEC-2265-01",NA,"Ruggles","Ruggles - Commuter Rail - Track 1",1,"Commuter Rail - Track 1",42.336339,-71.089517,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-rugg","level_0_cr_platform",0,"place-rugg",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"330",-71.0877370001676,42.3376590002037,647811,"NEC-2265-02",NA,"Ruggles","Ruggles - Commuter Rail - Track 2",2,"Commuter Rail - Track 2",42.337659,-71.087737,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-rugg","level_0_cr_platform",0,"place-rugg",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"331",-71.0895540004488,42.3363680003665,647812,"NEC-2265-03",NA,"Ruggles","Ruggles - Commuter Rail - Track 3",3,"Commuter Rail - Track 3",42.336368,-71.089554,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-rugg","level_0_cr_platform",0,"place-rugg",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"332",-71.0554170006022,42.3514099997774,647858,"NEC-2287",NA,"South Station","South Station - Commuter Rail",NA,"Commuter Rail",42.35141,-71.055417,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"333",-71.055709999829,42.3513019996485,647859,"NEC-2287-01",NA,"South Station","South Station - Commuter Rail - Track 1",1,"Commuter Rail - Track 1",42.351302,-71.05571,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"334",-71.0555519999092,42.3512610001697,647860,"NEC-2287-02",NA,"South Station","South Station - Commuter Rail - Track 2",2,"Commuter Rail - Track 2",42.351261,-71.055552,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"335",-71.0555519999092,42.3512610001697,647861,"NEC-2287-03",NA,"South Station","South Station - Commuter Rail - Track 3",3,"Commuter Rail - Track 3",42.351261,-71.055552,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"336",-71.0553960004436,42.3512200001046,647862,"NEC-2287-04",NA,"South Station","South Station - Commuter Rail - Track 4",4,"Commuter Rail - Track 4",42.35122,-71.055396,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"337",-71.0553960004436,42.3512200001046,647863,"NEC-2287-05",NA,"South Station","South Station - Commuter Rail - Track 5",5,"Commuter Rail - Track 5",42.35122,-71.055396,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"338",-71.0552379994673,42.3511779999631,647864,"NEC-2287-06",NA,"South Station","South Station - Commuter Rail - Track 6",6,"Commuter Rail - Track 6",42.351178,-71.055238,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"339",-71.0552379994673,42.3511779999631,647865,"NEC-2287-07",NA,"South Station","South Station - Commuter Rail - Track 7",7,"Commuter Rail - Track 7",42.351178,-71.055238,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"340",-71.0550810000347,42.3511359998772,647866,"NEC-2287-08",NA,"South Station","South Station - Commuter Rail - Track 8",8,"Commuter Rail - Track 8",42.351136,-71.055081,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"341",-71.0550810000347,42.3511359998772,647867,"NEC-2287-09",NA,"South Station","South Station - Commuter Rail - Track 9",9,"Commuter Rail - Track 9",42.351136,-71.055081,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"342",-71.0549579997537,42.3510339997296,647868,"NEC-2287-10",NA,"South Station","South Station - Commuter Rail - Track 10",10,"Commuter Rail - Track 10",42.351034,-71.054958,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"343",-71.0549579997537,42.3510339997296,647869,"NEC-2287-11",NA,"South Station","South Station - Commuter Rail - Track 11",11,"Commuter Rail - Track 11",42.351034,-71.054958,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"344",-71.0549300004874,42.3507420003292,647870,"NEC-2287-12",NA,"South Station","South Station - Commuter Rail - Track 12",12,"Commuter Rail - Track 12",42.350742,-71.05493,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"345",-71.0549300004874,42.3507420003292,647871,"NEC-2287-13",NA,"South Station","South Station - Commuter Rail - Track 13",13,"Commuter Rail - Track 13",42.350742,-71.05493,"CR-zone-1A",NA,"https://www.mbta.com/stops/place-sstat","level_0_cr_platform",0,"place-sstat",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
